TARGET FOLDER : C:\Users\sandi\Desktop\Courses
EXECUTION TIME: 5 minutes, 41 seconds
TOTAL FILES   : 6370
====================================================================================================
SOURCE FOLDER                                      | APPLICANT       | DETECTED JOB         | SMART DATE
12205\323_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-15
archive\v10\run_20251015_212323\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
archive\v10\run_20251015_212323\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
archive\v10\run_20251015_212405\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
archive\v10\run_20251015_212405\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
n_20251015_215038\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
n_20251015_215038\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
ocs archive\v10\run_20251015_215125\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-15
ocs archive\v10\run_20251015_215125\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-15
v10\run_20251015_215209\7_Louw_Heyl_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
v10\run_20251015_215209\7_Louw_Heyl_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
_215252\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-15
_215252\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-15
 archive\v10\run_20251015_215341\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
 archive\v10\run_20251015_215341\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
015_215558\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
015_215558\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
015_215640\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
015_215640\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
\run_20251015_215837\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-15
\run_20251015_215837\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-15
0007\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-15
0007\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
\run_20251015_220350\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-15
\run_20251015_220350\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-15
20251015_220549\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
20251015_220549\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
archive\v10\run_20251015_220854\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
archive\v10\run_20251015_220854\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
archive\v10\run_20251015_220941\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
archive\v10\run_20251015_220941\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-15
n_20251016_063536\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
n_20251016_063536\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
ocs archive\v10\run_20251016_063616\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
ocs archive\v10\run_20251016_063616\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
v10\run_20251016_063654\7_Louw_Heyl_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
v10\run_20251016_063654\7_Louw_Heyl_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_063732\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_063732\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
n_20251016_083600\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
n_20251016_083600\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_083951\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_083951\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
\run_20251016_084305\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_084305\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
5038\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5038\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5124\268_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5124\268_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
\run_20251016_085409\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_085409\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
20251016_085655\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_085655\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
n_20251016_105818\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
n_20251016_105818\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
ocs archive\v10\run_20251016_105854\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
ocs archive\v10\run_20251016_105854\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
_105924\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
_105924\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
 archive\v10\run_20251016_105952\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
 archive\v10\run_20251016_105952\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_110156\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_110156\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_110226\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_110226\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
\run_20251016_110446\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_110446\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
1252\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
1252\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
1321\268_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
1321\268_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
1348\269_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
1348\269_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
\run_20251016_111553\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_111553\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
1803\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
1803\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
20251016_111833\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_111833\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
s archive\v10\run_20251016_111906\319_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
s archive\v10\run_20251016_111906\319_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
archive\v10\run_20251016_111935\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_111935\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_112004\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_112004\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_112040\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_112040\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
run_20251016_112140\458_DEPARTMENT_OF_JUSTICE      | Unknown_Applicant | App_DEPARTMENT_OF_JUSTICE | 2025-10-16
run_20251016_112140\458_DEPARTMENT_OF_JUSTICE      | Unknown_Applicant | App_DEPARTMENT_OF_JUSTICE | 2025-10-16
ocs archive\v10\run_20251016_133339\1_OFFICER      | Unknown_Applicant | General_Application  | 2025-10-16
ocs archive\v10\run_20251016_133339\1_OFFICER      | Unknown_Applicant | General_Application  | 2025-10-16
n_20251016_133527\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
n_20251016_133527\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
ocs archive\v10\run_20251016_133613\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
ocs archive\v10\run_20251016_133613\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
_133712\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
_133712\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
 archive\v10\run_20251016_133756\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
 archive\v10\run_20251016_133756\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_134031\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_134031\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_134131\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_134131\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
\run_20251016_134412\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_134412\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
5152\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5152\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5332\269_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5332\269_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5414\270_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5414\270_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
\run_20251016_135542\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_135542\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
5750\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5750\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
20251016_135831\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_135831\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
s archive\v10\run_20251016_135915\319_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
s archive\v10\run_20251016_135915\319_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
archive\v10\run_20251016_135955\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_135955\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_140045\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_140045\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_140133\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_140133\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
run_20251016_140243\458_DEPARTMENT_OF_JUSTICE      | Unknown_Applicant | App_DEPARTMENT_OF_JUSTICE | 2025-10-16
run_20251016_140243\458_DEPARTMENT_OF_JUSTICE      | Unknown_Applicant | App_DEPARTMENT_OF_JUSTICE | 2025-10-16
n_20251016_151441\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
n_20251016_151441\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
ocs archive\v10\run_20251016_151526\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
ocs archive\v10\run_20251016_151526\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
_151618\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
_151618\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
 archive\v10\run_20251016_151707\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
 archive\v10\run_20251016_151707\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_151830\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_151830\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_151914\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_151914\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
\run_20251016_152144\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_152144\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
3033\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
3033\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
3110\268_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
3110\268_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
3155\269_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
3155\269_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
\run_20251016_153411\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_153411\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
3628\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
3628\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
20251016_153716\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_153716\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
s archive\v10\run_20251016_153756\319_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
s archive\v10\run_20251016_153756\319_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
archive\v10\run_20251016_153834\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_153834\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_153919\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_153919\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_154014\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_154014\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_154119\352_Government_Printing_Works      | Unknown_Applicant | General_Application  | 2025-10-16
20251016_154119\352_Government_Printing_Works      | Unknown_Applicant | General_Application  | 2025-10-16
run_20251016_154248\458_DEPARTMENT_OF_JUSTICE      | Unknown_Applicant | App_DEPARTMENT_OF_JUSTICE | 2025-10-16
run_20251016_154248\458_DEPARTMENT_OF_JUSTICE      | Unknown_Applicant | App_DEPARTMENT_OF_JUSTICE | 2025-10-16
un_20251016_173936\2_DEPARTMENT_OF_EMPLOYMENT      | Unknown_Applicant | App_DEPARTMENT_OF_EMPLOYMENT | 2025-10-16
un_20251016_173936\2_DEPARTMENT_OF_EMPLOYMENT      | Unknown_Applicant | App_DEPARTMENT_OF_EMPLOYMENT | 2025-10-16
n_20251016_174050\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
n_20251016_174050\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
ocs archive\v10\run_20251016_174140\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
ocs archive\v10\run_20251016_174140\6_Yolanda      | Unknown_Applicant | General_Application  | 2025-10-16
_174228\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
_174228\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
 archive\v10\run_20251016_174307\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
 archive\v10\run_20251016_174307\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_174435\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_174435\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_174528\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_174528\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
\run_20251016_174802\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_174802\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
5732\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5732\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5820\268_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5820\268_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5905\269_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5905\269_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
\run_20251016_180114\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_180114\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
0420\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
0420\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
20251016_180507\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_180507\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_180629\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_180629\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_180715\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_180715\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_180800\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_180800\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_180842\352_Government_Printing_Works      | Unknown_Applicant | General_Application  | 2025-10-16
20251016_180842\352_Government_Printing_Works      | Unknown_Applicant | General_Application  | 2025-10-16
run_20251016_181010\458_DEPARTMENT_OF_JUSTICE      | Unknown_Applicant | App_DEPARTMENT_OF_JUSTICE | 2025-10-16
run_20251016_181010\458_DEPARTMENT_OF_JUSTICE      | Unknown_Applicant | App_DEPARTMENT_OF_JUSTICE | 2025-10-16
n_20251016_223629\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
n_20251016_223629\5_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
_223711\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
_223711\9_Competition_Commission_South_Africa      | Unknown_Applicant | General_Application  | 2025-10-16
 archive\v10\run_20251016_223750\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
 archive\v10\run_20251016_223750\10_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_223855\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_223855\118_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_223949\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
016_223949\119_NATIONAL_PROSECUTING_AUTHORITY      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
\run_20251016_224313\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_224313\130_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
5443\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
5443\256_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
\run_20251016_225900\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
\run_20251016_225900\292_ADMINISTRATION_CLERK      | Unknown_Applicant | Administration_Clerk | 2025-10-16
0211\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
0211\316_DEPARTMENT_OF_COOPERATIVE_GOVERNANCE      | Unknown_Applicant | App_DEPARTMENT_OF_COOPERATIVE_GOVE | 2025-10-16
20251016_230304\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
20251016_230304\318_N_R_Voyiatzakis_Attorneys      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_230345\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_230345\324_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_230426\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_230426\325_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_230505\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
archive\v10\run_20251016_230505\326_ENSafrica      | Unknown_Applicant | Candidate_Attorney   | 2025-10-16
